,YearStart,LocationAbbr,LocationDesc,Question,DataValue,GeoLocation,LocationID,QuestionID,DataValueTypeID,LowConfidenceLimit,HighConfidenceLimit,GENDER,OVERALL,RACE
1824,2013,MN,Minnesota,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(46.35564873600049, -94.79420050299967)",27,MTH1_0,AGEADJMEAN,2.6,3.1,,,"White, non-Hispanic"
1825,2013,MN,Minnesota,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(46.35564873600049, -94.79420050299967)",27,MTH1_0,AGEADJMEAN,2.7,3.1,,Overall,
1826,2013,MN,Minnesota,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(46.35564873600049, -94.79420050299967)",27,MTH1_0,MEAN,2.7,3.1,,Overall,
1827,2013,MN,Minnesota,Recent mentally unhealthy days among adults aged >= 18 years,3,"(46.35564873600049, -94.79420050299967)",27,MTH1_0,AGEADJMEAN,2,3.9,,,"Other, non-Hispanic"
1828,2013,MN,Minnesota,Recent mentally unhealthy days among adults aged >= 18 years,3,"(46.35564873600049, -94.79420050299967)",27,MTH1_0,MEAN,2,4.1,,,"Other, non-Hispanic"
1829,2013,MN,Minnesota,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(46.35564873600049, -94.79420050299967)",27,MTH1_0,AGEADJMEAN,3,3.6,Female,,
1830,2013,MN,Minnesota,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(46.35564873600049, -94.79420050299967)",27,MTH1_0,MEAN,3,3.6,Female,,
1831,2013,MN,Minnesota,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(46.35564873600049, -94.79420050299967)",27,MTH1_0,AGEADJMEAN,2.5,4.8,,,"Black, non-Hispanic"
1832,2013,MN,Minnesota,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(46.35564873600049, -94.79420050299967)",27,MTH1_0,MEAN,2.5,5,,,"Black, non-Hispanic"
1833,2013,MN,Minnesota,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(46.35564873600049, -94.79420050299967)",27,MTH1_0,AGEADJMEAN,2.6,5.1,,,Hispanic
1834,2013,MN,Minnesota,Recent mentally unhealthy days among adults aged >= 18 years,4,"(46.35564873600049, -94.79420050299967)",27,MTH1_0,MEAN,2.8,5.2,,,Hispanic
1835,2013,MN,Minnesota,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(46.35564873600049, -94.79420050299967)",27,MTH1_0,AGEADJMEAN,2.2,6.6,,,"Multiracial, non-Hispanic"
1836,2013,MN,Minnesota,Recent mentally unhealthy days among adults aged >= 18 years,6.4,"(46.35564873600049, -94.79420050299967)",27,MTH1_0,MEAN,3.1,9.6,,,"Multiracial, non-Hispanic"
2409,2013,MS,Mississippi,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(32.745510099000455, -89.53803082499968)",28,MTH1_0,AGEADJMEAN,1.2,4.5,,,"Other, non-Hispanic"
2410,2013,MS,Mississippi,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(32.745510099000455, -89.53803082499968)",28,MTH1_0,AGEADJMEAN,3,3.9,Male,,
2411,2013,MS,Mississippi,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(32.745510099000455, -89.53803082499968)",28,MTH1_0,MEAN,2.9,3.8,Male,,
2412,2013,MS,Mississippi,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(32.745510099000455, -89.53803082499968)",28,MTH1_0,MEAN,1.7,5.8,,,Hispanic
2413,2013,MS,Mississippi,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(32.745510099000455, -89.53803082499968)",28,MTH1_0,MEAN,3.7,4.5,,,"White, non-Hispanic"
2414,2013,MS,Mississippi,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(32.745510099000455, -89.53803082499968)",28,MTH1_0,AGEADJMEAN,3.8,4.6,,,"White, non-Hispanic"
2415,2013,MS,Mississippi,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(32.745510099000455, -89.53803082499968)",28,MTH1_0,MEAN,4,4.6,,Overall,
2416,2013,MS,Mississippi,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(32.745510099000455, -89.53803082499968)",28,MTH1_0,AGEADJMEAN,4.1,4.7,,Overall,
2417,2013,MS,Mississippi,Recent mentally unhealthy days among adults aged >= 18 years,4.8,"(32.745510099000455, -89.53803082499968)",28,MTH1_0,AGEADJMEAN,4.3,5.3,,,"Black, non-Hispanic"
2418,2013,MS,Mississippi,Recent mentally unhealthy days among adults aged >= 18 years,4.8,"(32.745510099000455, -89.53803082499968)",28,MTH1_0,MEAN,4.2,5.3,,,"Black, non-Hispanic"
2419,2013,MS,Mississippi,Recent mentally unhealthy days among adults aged >= 18 years,5.2,"(32.745510099000455, -89.53803082499968)",28,MTH1_0,MEAN,4.8,5.6,Female,,
2420,2013,MS,Mississippi,Recent mentally unhealthy days among adults aged >= 18 years,5.3,"(32.745510099000455, -89.53803082499968)",28,MTH1_0,AGEADJMEAN,4.8,5.7,Female,,
1839,2013,MO,Missouri,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(38.635790776000476, -92.56630005299968)",29,MTH1_0,AGEADJMEAN,2.7,3.6,Male,,
1840,2013,MO,Missouri,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(38.635790776000476, -92.56630005299968)",29,MTH1_0,MEAN,2.8,3.6,Male,,
1841,2013,MO,Missouri,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(38.635790776000476, -92.56630005299968)",29,MTH1_0,MEAN,3.2,3.9,,,"White, non-Hispanic"
1842,2013,MO,Missouri,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(38.635790776000476, -92.56630005299968)",29,MTH1_0,AGEADJMEAN,3.4,4.1,,,"White, non-Hispanic"
1843,2013,MO,Missouri,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(38.635790776000476, -92.56630005299968)",29,MTH1_0,AGEADJMEAN,2.8,4.8,,,"Black, non-Hispanic"
1844,2013,MO,Missouri,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(38.635790776000476, -92.56630005299968)",29,MTH1_0,AGEADJMEAN,3.5,4.1,,Overall,
1845,2013,MO,Missouri,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(38.635790776000476, -92.56630005299968)",29,MTH1_0,MEAN,2.8,4.8,,,"Black, non-Hispanic"
1846,2013,MO,Missouri,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(38.635790776000476, -92.56630005299968)",29,MTH1_0,MEAN,3.5,4.1,,Overall,
1847,2013,MO,Missouri,Recent mentally unhealthy days among adults aged >= 18 years,4,"(38.635790776000476, -92.56630005299968)",29,MTH1_0,MEAN,2,5.9,,,"Other, non-Hispanic"
1848,2013,MO,Missouri,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(38.635790776000476, -92.56630005299968)",29,MTH1_0,MEAN,3.9,4.7,Female,,
1849,2013,MO,Missouri,Recent mentally unhealthy days among adults aged >= 18 years,4.5,"(38.635790776000476, -92.56630005299968)",29,MTH1_0,AGEADJMEAN,4,4.9,Female,,
1850,2013,MO,Missouri,Recent mentally unhealthy days among adults aged >= 18 years,4.6,"(38.635790776000476, -92.56630005299968)",29,MTH1_0,AGEADJMEAN,2.3,6.9,,,"Other, non-Hispanic"
1851,2013,MO,Missouri,Recent mentally unhealthy days among adults aged >= 18 years,5,"(38.635790776000476, -92.56630005299968)",29,MTH1_0,AGEADJMEAN,2.8,7.2,,,"Multiracial, non-Hispanic"
1852,2013,MO,Missouri,Recent mentally unhealthy days among adults aged >= 18 years,5.8,"(38.635790776000476, -92.56630005299968)",29,MTH1_0,MEAN,2.9,8.8,,,"Multiracial, non-Hispanic"
2424,2013,MT,Montana,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(47.06652897200047, -109.42442064499971)",30,MTH1_0,AGEADJMEAN,2.6,3.2,Male,,
2425,2013,MT,Montana,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(47.06652897200047, -109.42442064499971)",30,MTH1_0,MEAN,2.6,3.1,Male,,
2426,2013,MT,Montana,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(47.06652897200047, -109.42442064499971)",30,MTH1_0,AGEADJMEAN,3,3.5,,,"White, non-Hispanic"
2427,2013,MT,Montana,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(47.06652897200047, -109.42442064499971)",30,MTH1_0,MEAN,3,3.4,,,"White, non-Hispanic"
2428,2013,MT,Montana,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(47.06652897200047, -109.42442064499971)",30,MTH1_0,MEAN,3.1,3.5,,Overall,
2429,2013,MT,Montana,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(47.06652897200047, -109.42442064499971)",30,MTH1_0,AGEADJMEAN,3.2,3.6,,Overall,
2430,2013,MT,Montana,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(47.06652897200047, -109.42442064499971)",30,MTH1_0,AGEADJMEAN,2.3,5.1,,,Hispanic
2431,2013,MT,Montana,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(47.06652897200047, -109.42442064499971)",30,MTH1_0,MEAN,3.5,4.1,Female,,
2432,2013,MT,Montana,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(47.06652897200047, -109.42442064499971)",30,MTH1_0,AGEADJMEAN,3.5,4.2,Female,,
2433,2013,MT,Montana,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(47.06652897200047, -109.42442064499971)",30,MTH1_0,MEAN,2.5,5.3,,,Hispanic
2434,2013,MT,Montana,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(47.06652897200047, -109.42442064499971)",30,MTH1_0,MEAN,3.5,5.2,,,"Other, non-Hispanic"
2435,2013,MT,Montana,Recent mentally unhealthy days among adults aged >= 18 years,4.5,"(47.06652897200047, -109.42442064499971)",30,MTH1_0,AGEADJMEAN,3.6,5.4,,,"Other, non-Hispanic"
2436,2013,MT,Montana,Recent mentally unhealthy days among adults aged >= 18 years,7.2,"(47.06652897200047, -109.42442064499971)",30,MTH1_0,AGEADJMEAN,4.6,9.7,,,"Multiracial, non-Hispanic"
2437,2013,MT,Montana,Recent mentally unhealthy days among adults aged >= 18 years,7.3,"(47.06652897200047, -109.42442064499971)",30,MTH1_0,MEAN,4.6,10,,,"Multiracial, non-Hispanic"
1856,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,2.3,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,AGEADJMEAN,2.1,2.6,Male,,
1857,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,2.3,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,MEAN,2.1,2.6,Male,,
1858,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,2.4,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,MEAN,1.8,2.9,,,Hispanic
1859,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,2.5,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,AGEADJMEAN,1.8,3.3,,,Hispanic
1860,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,MEAN,2.7,3.1,,,"White, non-Hispanic"
1861,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,3,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,AGEADJMEAN,2.8,3.2,,Overall,"White, non-Hispanic"
1862,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,3,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,MEAN,2.8,3.1,,Overall,
1863,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,AGEADJMEAN,1.8,4.9,,,"Other, non-Hispanic"
1864,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,MEAN,2.1,4.4,,,"Black, non-Hispanic"
1865,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,AGEADJMEAN,2.3,4.6,,,"Black, non-Hispanic"
1866,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,MEAN,1.9,5,,,"Other, non-Hispanic"
1867,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,MEAN,3.3,3.8,Female,,
1868,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,AGEADJMEAN,3.4,3.9,Female,,
1869,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,5.2,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,AGEADJMEAN,3.3,7.2,,,"Multiracial, non-Hispanic"
1870,2013,NE,Nebraska,Recent mentally unhealthy days among adults aged >= 18 years,5.4,"(41.6410409880005, -99.36572062299967)",31,MTH1_0,MEAN,3.3,7.5,,,"Multiracial, non-Hispanic"
2488,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,AGEADJMEAN,1.9,3.8,,,Hispanic
2489,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,AGEADJMEAN,2.4,3.7,Male,,
2490,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,MEAN,2.1,4.1,,,Hispanic
2491,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,MEAN,2.5,3.8,Male,,
2492,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,AGEADJMEAN,3.3,4.1,,Overall,
2493,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,MEAN,3.3,4.2,,Overall,
2494,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,MEAN,3.3,4.3,,,"White, non-Hispanic"
2495,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,AGEADJMEAN,2,5.7,,,"Other, non-Hispanic"
2496,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,4,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,AGEADJMEAN,3.4,4.6,,,"White, non-Hispanic"
2497,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,4,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,MEAN,1.8,6.2,,,"Other, non-Hispanic"
2498,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,MEAN,2.7,5.6,,,"Black, non-Hispanic"
2499,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,AGEADJMEAN,2.8,5.8,,,"Black, non-Hispanic"
2500,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,AGEADJMEAN,3.7,4.9,Female,,
2501,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,MEAN,3.7,4.9,Female,,
2502,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,5.3,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,AGEADJMEAN,3,7.6,,,"Multiracial, non-Hispanic"
2503,2013,NV,Nevada,Recent mentally unhealthy days among adults aged >= 18 years,6.3,"(39.493240390000494, -117.07184056399967)",32,MTH1_0,MEAN,2.7,9.9,,,"Multiracial, non-Hispanic"
2472,2013,NH,New Hampshire,Recent mentally unhealthy days among adults aged >= 18 years,2.4,"(43.65595011300047, -71.50036091999965)",33,MTH1_0,AGEADJMEAN,1.2,3.6,,,"Other, non-Hispanic"
2473,2013,NH,New Hampshire,Recent mentally unhealthy days among adults aged >= 18 years,2.4,"(43.65595011300047, -71.50036091999965)",33,MTH1_0,MEAN,1.1,3.6,,,"Other, non-Hispanic"
2474,2013,NH,New Hampshire,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(43.65595011300047, -71.50036091999965)",33,MTH1_0,AGEADJMEAN,2.8,3.6,Male,,
2475,2013,NH,New Hampshire,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(43.65595011300047, -71.50036091999965)",33,MTH1_0,MEAN,2.8,3.5,Male,,
2476,2013,NH,New Hampshire,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(43.65595011300047, -71.50036091999965)",33,MTH1_0,MEAN,3.2,3.7,,,"White, non-Hispanic"
2477,2013,NH,New Hampshire,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(43.65595011300047, -71.50036091999965)",33,MTH1_0,MEAN,3.2,3.7,,Overall,
2478,2013,NH,New Hampshire,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(43.65595011300047, -71.50036091999965)",33,MTH1_0,AGEADJMEAN,3.3,3.9,,Overall,"White, non-Hispanic"
2479,2013,NH,New Hampshire,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(43.65595011300047, -71.50036091999965)",33,MTH1_0,MEAN,3.4,4.1,Female,,
2480,2013,NH,New Hampshire,Recent mentally unhealthy days among adults aged >= 18 years,4,"(43.65595011300047, -71.50036091999965)",33,MTH1_0,AGEADJMEAN,3.6,4.4,Female,,
2481,2013,NH,New Hampshire,Recent mentally unhealthy days among adults aged >= 18 years,4.5,"(43.65595011300047, -71.50036091999965)",33,MTH1_0,MEAN,2.4,6.7,,,"Multiracial, non-Hispanic"
2482,2013,NH,New Hampshire,Recent mentally unhealthy days among adults aged >= 18 years,4.8,"(43.65595011300047, -71.50036091999965)",33,MTH1_0,AGEADJMEAN,2.5,7.2,,,"Multiracial, non-Hispanic"
2483,2013,NH,New Hampshire,Recent mentally unhealthy days among adults aged >= 18 years,6.6,"(43.65595011300047, -71.50036091999965)",33,MTH1_0,AGEADJMEAN,4,9.2,,,Hispanic
2484,2013,NH,New Hampshire,Recent mentally unhealthy days among adults aged >= 18 years,7.1,"(43.65595011300047, -71.50036091999965)",33,MTH1_0,MEAN,4.1,10,,,Hispanic
1875,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,1.8,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,AGEADJMEAN,1.3,2.3,,,"Other, non-Hispanic"
1876,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,1.8,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,MEAN,1.2,2.3,,,"Other, non-Hispanic"
1877,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,2.8,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,MEAN,2.6,3.1,Male,,
1878,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,AGEADJMEAN,2.6,3.2,Male,,
1879,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,AGEADJMEAN,3.1,3.5,,Overall,
1880,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,MEAN,3.1,3.5,,Overall,
1881,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,MEAN,3.1,3.6,,,"White, non-Hispanic"
1882,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,AGEADJMEAN,3.2,3.7,,,"White, non-Hispanic"
1883,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,AGEADJMEAN,3.1,4.3,,,"Black, non-Hispanic"
1884,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,AGEADJMEAN,3.2,4.2,,,Hispanic
1885,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,AGEADJMEAN,3.4,4,Female,,
1886,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,MEAN,3.1,4.4,,,"Black, non-Hispanic"
1887,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,MEAN,3.5,4,Female,,
1888,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,MEAN,3.2,4.3,,,Hispanic
1889,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,6.2,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,MEAN,3.2,9.3,,,"Multiracial, non-Hispanic"
1890,2013,NJ,New Jersey,Recent mentally unhealthy days among adults aged >= 18 years,6.4,"(40.13057004800049, -74.27369128799967)",34,MTH1_0,AGEADJMEAN,3.5,9.3,,,"Multiracial, non-Hispanic"
1895,2013,NM,New Mexico,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(34.52088095200048, -106.24058098499967)",35,MTH1_0,AGEADJMEAN,3,3.7,Male,,
1896,2013,NM,New Mexico,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(34.52088095200048, -106.24058098499967)",35,MTH1_0,MEAN,3,3.7,Male,,
1897,2013,NM,New Mexico,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(34.52088095200048, -106.24058098499967)",35,MTH1_0,AGEADJMEAN,2.9,4.1,,,"Other, non-Hispanic"
1898,2013,NM,New Mexico,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(34.52088095200048, -106.24058098499967)",35,MTH1_0,MEAN,2.9,4.1,,,"Other, non-Hispanic"
